title,portal,label
Film ‘Laut Tengah’ Angkat Isu Poligami dan Mimpi S2 di Korea.,posmetro,0
"Will Smith Kembali! ‘I Am Legend 2’ Siap Guncang Layar Lebar, Apa Yang Berubah?",posmetro,1
Rocky Gerung Bongkar Janji Kosong Pemerintah: Pacta Sunt Servanda Jadi Bumerang?,posmetro,1
"Tragedi Siswa SD Bunuh Diri di NTT, Kemendikdasmen Tekankan Pentingnya Dukungan Psikososial Anak",republika,0
"Bersih-Bersih, BPJS Kesehatan Kick Peserta PBI yang tak Sesuai Kriteria",republika,0
MRT Mulai Lakukan Kajian Pembangunan Jalur Kembangan-Balaraja,republika,0
"Siswa SD Diduga Bunuh Diri karena tak Mampu Beli Buku, Kenali Tanda Depresi pada Anak",republika,0
"Bertemu Prabowo dan Bahas Dewan Perdamaian, MUI Ungkap Cita-Cita Presiden",republika,0
"Baznas Revisi Acuan Zakat Penghasilan ke Emas 14 Karat, Ini Alasannya",republika,1
"Profil Saif al-Islam: Putra Muammar Qaddafi, Calon Pemimpin Masa Depan Libya yang Tewas Dibunuh",republika,0
Menkes: Mulai 2027 Anak Laki-laki Usia 11 Tahun Dapat Vaksin HPV,republika,0
"Dua Hari Buka, Israel Tutup Lagi Perbatasan Rafah",republika,0
"OTT di Banjarmasin, KPK Ciduk Pegawai Pajak",republika,0
Misbakhun Bantah Isu Bakal Jadi Ketua OJK,republika,0
KPK Sebut Info Warganet Soal RK Pergi ke Luar Negeri Bersama Aura Kasih akan Dicek Tim Penyidik,republika,0
Peristiwa yang Terjadi di Bulan Syaban,republika,0
Prilly Latuconsina Minta Maaf atas Kontroversi ‘Open to Work’ di LinkedIn,republika,0
"Jelang Ramadhan, Umat Diminta Bayar Zakat di Lembaga Resmi",republika,0
Kejagung Berharap Interpol Juga Terbitkan Red Notice untuk Jurist Tan dan Cheryl Darmadi,republika,0
Ratusan Ekor Ikan Dewa 'Jelmaan Prajurit Prabu Siliwangi' di Kuningan Mati Mendadak,republika,0
"Kabar Tokopedia Ditutup dan Beralih ke TikTok Shop, Ini Penjelasan TikTok",republika,0
Israel Beri Syarat ke AS: Hamas dan Otoritas Palestina tak Boleh Memerintah Gaza Pascaperang,republika,0
Kemenag Tuding Regulasi Ini Bikin Guru Madrasah Swasta Honorer Terhambat Jadi P3K,republika,0
Puluhan Bangunan di Bantaran Kali Ciliwung Dibongkar,republika,0
BRI Insurance Perkuat Tata Kelola dan Manajemen Risiko Terintegrasi,republika,0
Tina Wiryawati Dorong BUMD Jabar Terapkan Energi Terbarukan,republika,0
"Comeback Selepas Cedera, Ester Nurumi Persembahkan Poin dalam Kemenangan atas Hong Kong di BATC",republika,0
150 Hafiz Lantunkan Alquran di Reruntuhan Masjid di Gaza,republika,0
MUI Ungkap Hasil Pertemuan dengan Prabowo Terkait BoP,republika,0
Pulang dari Makkah Warga Palestina Kehilangan Rumah,republika,0
Ada Terowongan Penghubung Kampung Haji RI ke Masjidil Haram,republika,0
Rafah Dibuka Warga Palestina yang Sakit Mulai Dievakuasi,republika,0
BPJS Kesehatan: JKN PBI yang Dinonaktifkan Bisa Kembali Aktif,republika,0
"Muslim LifeFair Bekasi 2026 Hadir Sambut Ramadhan, Usung Penguatan Spiritualitas dan Ekonomi Halal",republika,0
"Baru 35 Tahun, Takato Ishida Jadi Gubernur Termuda di Jepang",republika,0
Kemenekraf Jalin Kolaborasi dengan Kota Cinema Mall Perbanyak Bioskop Daerah,republika,0
Pakar: Transformasi Presiden Prabowo Pastikan Kemakmuran Rakyat dan Kemajuan Negara,republika,0
"RUU Ekonomi Syariah Dinilai Perlu Dikaji Komprehensif, Ini Catatan OJK",republika,0
"AFC Umumkan Calon Tuan Rumah Piala Asia 2031, Indonesia Salah Satu Kandidat",republika,0
Arab Saudi Investasi 2 Miliar Dolar AS Bangun PLTS di Turki,republika,0
Pemkot Bandung Setop Operasional Insinerator Sampah di Seluruh TPS,republika,0
Hashim: Prabowo Perintahkan Penegakan Tegas UU Sampah,republika,0
"Warga Pinang Ranti Desak Perbaikan Infrastruktur, 20 Usulan Prioritas Masuk Musrenbang",republika,0
Pemerintah Integrasikan Kebijakan Sampah Darat dan Laut dalam Satu Perpres Baru,republika,0
"Kasus Kuota Haji, KPK: Ada Biro Travel Masih Ragu Blak-Blakan",republika,1
"Beli Emas Online Tetap Halal, Asalkan ...",republika,1
"Merek Cokelat Lokal Masuk Panggung Balap Dunia, Gandeng Gresini Racing MotoGP",republika,0
"Buka Dealer di PIK, Maxus Tambah Titik Layanan Kendaraan Listrik di Jakarta",republika,0
Mataram Jadi Kota Percontohan Digitalisasi Bansos,republika,0
Menakar Ulang Metrik Kesuksesan: Dari Skandal Epstein Menuju Pengusaha Berkemajuan,republika,0
Kronologi Kecelakaan di Tol Cipali Subang yang Tewaskan 3 Orang,republika,0
"Antisipasi Lonjakan Mudik Lebaran 2026, Dua Ruas Tol Menuju Yogyakarta akan Dibuka",republika,0
"Changan Ngebut di Awal 2026, Resmikan 3 Dealer dan Serahkan Unit EV ke Konsumen Perdana",republika,0
BSI Umumkan Pemenang Nabung Haji Berhadiah Umroh,republika,0
Praktisi Bank Syariah: Sekolah Rakyat hingga Wakaf Nikah Butuh Ekosistem Halal Terintegrasi,republika,0
OJK dan DSN MUI Dorong Integrasi Ekosistem Keuangan Syariah,republika,0
"Inklusi Keuangan Syariah Rendah, Ini Langkah OJK dan DSN MUI",republika,0
"Kasus PMK Naik di DIY, Pemkot Yogya Gencarkan Vaksinasi demi Lindungi Ternak Lokal",republika,0
"Antisipasi Virus Nipah, Bandara Ahmad Yani Semarang Perketat Pengawasan Penumpang Internasional",republika,0
KKP: Stok Ikan Aman untuk Ramadhan hingga Lebaran,republika,0
"Soal Polemik Guru Madrasah, Dosen UIN Bandung: Jaga Martabat Guru Madrasah",republika,0
"Awal Tahun 2026, Toko Service HP di Yogyakarta Kebanjiran Pelanggan",republika,0
"Perceraian di Kota Bandung Tembus 7.119 Kasus, Didominasi Masalah Ekonomi dan Pertengkaran",republika,0
Gubernur: Gorontalo Siap Jadi Embarkasi Haji Penuh,republika,0
"Diancam Drone Israel di Garis Biru Lebanon, UNIFIL Akhirnya Ambil Tindakan",republika,0
Purbaya: Penerimaan Pajak Januari 2026 Tumbuh 30 Persen,republika,0
Prabowo Perbanyak Personel Polisi Hutan Jaga Taman Nasional,republika,0
"Bank Indonesia Bakal Dapat Tugas Baru di Revisi UU P2SK, Misbakhun Jamin tak Ganggu Independensi",republika,0
Ketika Purbaya Semprot Ekonom Citigroup di Acara Forum Bisnis,republika,0
Striker Muda Timnas Indonesia Mauro Zijlstra Merapat ke Persija,republika,0
Eks Pelapor Khusus PBB: Indonesia Harus Siap Mundur dari BoP,republika,0
"Danantara Blak-Blakan Ungkap Nasib Krakatau Steel, Masih Bisa Diselamatkan?",republika,1
Penasihat Khamenei Tegaskan Posisi Iran Soal Program Nuklir dan Pembicaraan dengan AS,republika,0
"Beda Kasus dengan di Banjarmasin, KPK Ternyata Juga Gelar OTT di Jakarta",republika,1
CATL Serius Bangun Ekosistem Baterai Terintegrasi di Indonesia,republika,0
"Dukung Kelancaran Penyaluran Manfaat Pensiun, TASPEN Ajak Peserta Autentikasi Awal Bulan",republika,0
"Stasiun Yogyakarta Bersolek Sambut Imlek 2026, Nuansa Chinese New Year Sambut Penumpang",republika,0
Transaksi BRImo Tembus Rp 7.057 Triliun Sepanjang 2025,republika,0
"Prabowo Soroti Masalah Sampah, KDM Curhat Imbauannya Jarang Didengar Bupati dan Walkot di Jabar",republika,0
"Ada di dalam BoP, Mampukah RI Menekan AS Berpihak kepada Kemerdekaan Palestina?",republika,1
"Agar Berkah Sepanjang Hari, Awali Pagi dengan Zikir dan Doa",republika,0
Naskah Khutbah Jumat: Nisfu Syaban Momentum Muhasabah dan Memperbaiki Diri,republika,0
Doa Agar Dikaruniai Anak yang Saleh,republika,0
Pedang Sang Raja OTT untuk Mafia Haji,republika,0
Belajar dari Haji 2025: Catatan Jamaah untuk Petugas Haji 2026,republika,0
Dari Etalase Etik ke Ruang Kebijakan: Menagih Janji Maqasid Perbankan Syariah,republika,0
Mengurai Hadits Seputar Waktu Turunnya Nabi Isa dan Al Mahdi,republika,0
Lima Hadits Kedatangan Al-Mahdi Menjelang Kiamat,republika,0
Tidak Berputus Asa atas Terlambatnya Pemberian Allah,republika,0
"Naskah Khutbah Jumat: Syaban, Momentum Persiapan Diri di Bulan Ramadhan",republika,0
"Naskah Khutbah Jumat: Menjaga Lingkungan, Menjaga Kesehatan Jiwa",republika,0
Empat Ayat dalam Surat An-Nisa yang Lebih Baik dari Dunia dan Isinya,republika,0
Mengungkap Rahasia Ayat Kursi yang Membuat Hati Tenang dan Iman Tegak,republika,0
Tafsir Ekologi: Krisis Air Cermin Kerusakan Spiritual dan Etika Manusia kepada Alam,republika,0
Anjuran Mempelajari Alam Semesta dalam Alquran,republika,0
Rahasia di Balik Perintah Allah untuk Bertebaran di Muka Bumi Setelah Sholat Jumat,republika,0
Doa Ketika Turun Hujan dan Mendengar Petir,republika,0
"Hari Ini Malam 27 Rajab Versi NU, Baca Doa Berikut Agar Hajat-Hajat Duniawi Terpenuhi",republika,1
Naskah Khutbah Jumat: Empat Cara Mensyukuri Nikmat,republika,0
Penyebab Doa tak Terkabul Menurut Ibnu Qayyim,republika,0
Perkara Penting yang tidak Bisa Dipisahkan Begitu Saja dari Doa kepada Allah SWT,republika,0
Naskah Khutbah Jumat: Pergantian Waktu Manifestasi Peringatan Allah SWT,republika,0
"Alquran sebagai Akhlak Nabi Muhammad SAW, Begini Penjelasan Imam Al-Ghazali",republika,1
Adab dan Doa Menjenguk Orang Sakit dalam Islam,republika,0
"Doa Akhir dan Awal Tahun, Bagus Dibaca di Pengujung dan Pembuka Tahun",republika,0
Bacaan Doa Mengantar Orang yang Bepergian,republika,0
Larangan Mensholatkan Orang Munafik dalam Alquran,republika,0
3 Ayat Alquran yang Mengungkap Kembalinya Nabi Isa Kelak di Dunia,republika,0
Amalan Shalawat Ad-Diba’i untuk Memudahkan Berangkat Haji,republika,0
"Waktu Terasa Cepat Berlalu, Ini Penjelasan Hadits tentang Tanda Akhir Zaman",republika,0
"Naskah Khutbah Jumat: Jika Tahun Ini yang Terakhir, Sudahkah Kita Siap?",republika,1
Deretan Doa dalam Alquran yang Boleh Dibaca Saat Sujud,republika,0
Adab Berdoa Rasulullah SAW yang Diungkap Imam Al-Ghazali dalam Ihya Ulumuddin,republika,0
Ibadah yang Disandingkan dengan Tauhid di Alquran dan Disebutkan 3 Kali dalam 1 Hadits,republika,0
"Berbakti kepada Ibu Sering Dianggap Sepele Padahal Sangat Ditekankan Alquran, Mengapa?",republika,1
"Tak Perlu Risaukan Rezeki, Ini Jalannya Menurut Alquran",republika,0
7 Kejadian Ini Kisahkan Bagaimana Alquran Membuat Menangis Para Sahabat Rasulullah SAW,republika,0
"Khutbah Jumat: Bencana Alam yang Menimpa Manusia Itu Ujian, Musibah, atau Azab?",republika,1
Israel Lakukan Pelecahan dan Intimidasi di Penyeberangan Rafah,republika,0
Ini Rencana Perusahaan AS ‘Merampok’ Gaza di Bawah BoP,republika,0
"AS Disebut 'Bunuh Diri Politik', Pakar Inggris Ungkap Rahasia Ketangguhan Militer Iran",republika,0
Israel Bantah Serang Area Zona Kemanusiaan di Rafah,republika,0
AS Akui Israel Semakin Terisolasi di Panggung Internasional,republika,0
"Tentara Israel Habisi Rafah, Warganya Geruduk Masjidil Aqsha",republika,0
Seluruh Rumah Sakit di Rafah Lumpuh di Tengah Gempuran Israel,republika,0
"AS Desak Israel Investigasi Serangan Mematikan di Rafah, Tetap tak Ubah Kebijakan",republika,0
"Diancam Serangan Kapal Induk Amerika, Iran Tanda Tangan Kerja Sama Rp23 Triliun",republika,0
"Iran Gertak Amerika, Negosiasi Geser Jangan di Turki",republika,0
Kapal Tanker Berbendara AS Dipepet Kapal Bersenjata Garda Iran di Selat Hormuz,republika,0
Perusahaan Militer Zionis Raup Keuntungan Besar dari Tragedi di Palestina,republika,0
Menlu Norwegia: Pengakuan Negara Palestina Tonggak Sejarah,republika,0
"Macron Ditanya Apakah Prancis akan Mengakui Negara Palestina: Saya Siap, Tapi ...",republika,1
Irlandia Segera Sahkan Hubungan Diplomatik Penuh dengan Negara Palestina,republika,0
"Resmi! Norwegia, Irlandia, dan Spanyol Akui Negara Palestina",republika,0
Menteri-Menteri Luar Negeri Uni Eropa Bahas Kemungkinan Sanksi ke Israel,republika,0
Terungkapnya Gurita Jaringan Yahudi-Israel di Dokumen Epstein,republika,0
Kemenlu Pastikan Indonesia Sudah Membayar Penuh Iuran Keanggotaan PBB,republika,0
Warga Palestina di Mesir Berduyun-duyun Mulai Kembali ke Gaza,republika,0
"Badai dan Tornado Hantam AS, 18 Orang Dinyatakan Meninggal Dunia",republika,0
Deforestasi Memperparah Banjir yang Mematikan di Brasil,republika,0
Benarkah AS Berencana Cabut Larangan Penjualan Senjata Serang ke Arab Saudi?,republika,1
Lantangnya Sorakan Orang Libertarian untuk Trump,republika,0
Mahasiswa Pro-Palestina di Universitas Toronto Bersumpah Abaikan Peringatan Kampus,republika,0
"Gertakan Donald Trump Tekan Iran Duduk di Meja Perundingan, Turki Memfasilitasi",republika,0
"Kontraktor AS Ajukan Proposal Bangun Gaza, Janjikan Keuntungan 300 Persen ke Gedung Putih",republika,0
"Sehari Rafah Dibuka, Hanya 27 Warga Gaza Dibolehkan Melintas",republika,0
Korut Kirim Balon Berisi Sampah ke Korsel,republika,0
"Satelit Mata-Mata Korut Gagal, Cina Harap Semenanjung Korea Stabil",republika,0
Menlu Retno Desak Eropa Dorong Implementasi Solusi Dua Negara untuk Palestina,republika,0
China Minta Israel Patuhi ICJ Hentikan Serangan ke Rafah,republika,0
Indonesia dan Malaysia Kompak Desak Israel Patuhi Putusan ICJ,republika,0
"UNRWA: Tepi Barat Jadi Neraka Diam-diam, Anak-anak Dibunuh, Rumah Diratakan",republika,0
Israel Bunuh Anak Tiga Tahun di Gaza,republika,0
Nama Ibu Zohran Mamdani Disebut-sebut di File Epstein Terbaru yang Dirilis Departemen Kehakiman AS,republika,0
Balasan Iran Setelah Uni Eropa Masukkan IRGC ke Dalam Daftar Teroris,republika,0
"Khamenei: Jangan Takut Gertakan Trump! Jika Perang Pecah, Seluruh Timur Tengah Akan Membara",republika,0
"Rencana AS Serang Iran, Khamenei: Mereka Ingin Melahap Iran Beserta Kekayaan Sumber Daya Alamnya",republika,0
"Indonesia Prihatin Serangan Israel ke Gaza, Presiden Prabowo Lakukan Lobi-Lobi",republika,0
"Tak Lagi Sepenuhnya ke AS, Inggris Teken Kerja Sama Ratusan Triliun Rupiah dengan China",republika,0
"Israel Hentikan Operasi MSF di Gaza, Kekhawatiran atas Aktivitas Kemanusiaan Memuncak",republika,0
"Terseret Memo Epstein, Presiden AS Trump Disebut Telah 'Dikendalikan' Israel",republika,0
"Usai Labeli IRGC Teroris, Kini Balatentara Uni Eropa Jadi Incaran Balas Dendam Iran",republika,0
"Kepercayaan pada Amerika Memudar, Eropa Datangi China",republika,0
Khamenei: Serangan ke Iran akan Picu Perang Regional,republika,0
Pengamat: Arab Saudi Menunjukkan Sikap Ganda Terhadap AS dan Iran,republika,0
Israel Umumkan Perbatasan Rafah Dibuka Terbatas,republika,0
Penasihat Khamenei Bocorkan Kemajuan Perundingan dengan AS demi Cegah Perang,republika,1
Ketegangan Geopolitik Bikin Ilmuwan Arktika di Greenland Waswas,republika,0
"Greenland, Kekuatan di Balik Es Incaran Trump",republika,0
"Pakar Ungkap Alasan Iran Sulit Diusik Negara Manapun, Termasuk AS",republika,0
"Israel Kembali Lakukan Pembantaian, di Mana Dewan Perdamaian?",republika,1
"Pembantaian Israel di Gaza, 26 Orang Syahid",republika,0
"Erdogan Desak Solusi Diplomasi untuk Isu Nuklir Iran, Sementara Ketegangan AS-Iran Memanas",republika,0
"Tawarkan Diri Jadi Mediator, Erdogan Siap Jembatani Ketegangan Iran-Amerika Serikat",republika,0
Iran-Rusia-China Dilaporkan Latihan Militer Bersama di Selat Hormuz,republika,0
Media Israel: AS Akan Serang Iran dalam Hitungan Jam atau Hari,republika,0
Ini Tujuh Skenario Jika AS Benar-Benar Menyerang Iran,republika,0
"AS Lobi Saudi Agar Mau Dukung Serang Iran, Tapi Pangeran MBS Menolak dan Pilih Negosiasi",republika,0
Israel Siapkan Rencana Jahat Jelang Dibukanya Penyeberangan Rafah,republika,0
Negara Muslim Terus Lawan Provokasi Israel agar AS Serang Iran,republika,0
"Iran Singkap Jaringan Rudal Bawah Laut, Demonstrasikan Kontrol Penuh Selat Hormuz",republika,0
Iran Janji Ratakan Tel Aviv Jika Diserang Amerika,republika,0
AS: Iuran Dewan Perdamaian akan Dipakai Lucuti Hamas,republika,0
Trump Kembali Ancam Segera Serang Iran,republika,0
Lebih dari 20 Warga Sipil Tewas dalam Serangan Orang tak Dikenal di Mali,republika,0
Afsel Sebut Genosida Israel di Gaza Capai Tahap Baru dan Mengerikan,republika,0
Kekeringan Akibat El Nino Membuat 6 Juta Penduduk Zimbabwe Terancam Kelaparan,republika,0
Wabah Demam Lassa Ancam Nigeria: 156 Korban Jiwa dalam Empat Bulan Terakhir,republika,0
Polisi Australia Tembak Mati Remaja Berusia 16 Tahun,republika,0
Australia Dakwa Lima Remaja Terkait Penikaman di Gereja,republika,0
Penikaman Gereja Australia Terekam di Live Streaming Facebook,republika,0
Sejauh Mana Penistaan Diperbolehkan di Eropa?,republika,1
Mengapa Makin Banyak Generasi Muda Jepang Segan Menikah?,republika,1
Dari Indonesia Mengantarkan Visi Islam Berkemajuan di Jerman,republika,0
Utara Jawa: Bumi Amblas Akibat Eksploitasi Air Tanah Berlebihan,republika,0
"Pemerintah Larang Impor Pakaian Bekas, Ini Alasan dan Dampaknya",republika,1
OJK–BEI Canangkan Reformasi Pasar Modal Lewat Kenaikan Free Float,republika,0
Pertamina Gagalkan Pencurian 10 Ton Minyak Mentah di Sumsel,republika,0
Bos Danantara Segera Umumkan Merger Anak Usaha Pertamina,republika,0
"Di Depan Bos Danantara, DPR Pertanyakan Desain Pembentukan Perminas",republika,0
"Kuota Produksi Batu Bara Dipangkas, Sustain Dorong Transformasi Kebijakan Energi",republika,0
GoPay Kini Layani Pembelian Tiket Transjakarta,republika,0
Menteri PU Targetkan 1.200 Huntara Rampung Sebelum Ramadhan 1447 H,republika,0
BEI Klaim Ada Perkembangan Positif Usai Pertemuan dengan MSCI,republika,0
"Curhat ke DPR, Bos Krakatau Steel Dorong Perlindungan Industri Baja Lokal",republika,0
AEI Nilai Free Float 15 Persen Sejalan Reformasi Pasar Modal,republika,0
Ini Jurus Danantara Bentengi Industri Baja dari Serbuan Impor,republika,0
"Tanggapi Rencana OJK, AEI Usul Free Float Naik Step by Step",republika,0
"Mendag: Neraca Perdagangan Besi dan Baja Surplus 18,44 Miliar Dolar AS",republika,0
"Jaga Stabilitas Pasar, BREN Lakukan Buyback Saham Rp 2 Triliun",republika,0
"Pariwisata Indonesia Lampaui Target 2025, Kunjungan Wisman Tembus 15,39 Juta",republika,0
"Bitcoin Terkoreksi, Perbedaan Perilaku Investor Warnai Volatilitas Pasar",republika,0
Mentan Ancam Produsen Daging Sapi Jika Naikkan Harga di Atas Ketentuan,republika,0
"Serapan Beras Naik 700 Persen, Pemerintah Buka Peluang Ekspor",republika,0
"Rupiah Melemah Tipis, Investor Antisipasi Data Ekonomi AS dan Indonesia",republika,0
"Pascabanjir Tol Tangerang–Merak, Kementerian PU Bangun Tanggul Sementara",republika,0
"Katering Tradisional Bertahan di Kota Besar, Ini Strategi Pelaku Usaha",republika,0
"Platform Perdagangan Emas Digital Kolaps di Shenzhen, Ribuan Investor Rugi Sampai Rp23 Triliun",republika,0
IHSG Diproyeksikan Konsolidasi di Tengah Reformasi Pasar Modal,republika,0
"Emas Antam Naik Rp 102.000, Buyback Tembus Rp 2,71 Juta",republika,0
OJK Hormati Proses Penegakan Hukum Kasus Pasar Modal,republika,0
"Pemerintah Segera Salurkan Bantuan Beras dan Minyakita ke 33,2 Juta KPM",republika,0
Epstein Files dan Indikasi Keterlibatannya pada Pengembangan Awal Kripto,republika,0
"CFX Turunkan Biaya Transaksi, COIN Bidik Kenaikan Volume dan Likuiditas",republika,0
Mbizmarket Apresiasi Daerah dan RS yang Dorong Transformasi Pengadaan Digital,republika,0
"Anggaran Gentengisasi di Bawah Rp 1 Triliun, Purbaya: Hitungan Awal Terlalu Kasar",republika,0
Purbaya Anggap Rupiah ke Level Rp 15 Ribu per Dolar AS tak Sulit,republika,0
"China Resmi Larang Gagang Pintu Mobil Tersembunyi, Berlaku Mulai 1 Januari 2027",republika,0
"Jelang Rilis Data BPS, Purbaya Yakini Pertumbuhan Ekonomi Bisa Capai 6 Persen di 2026",republika,0
"Dukung Pembangunan Nasional, Bank Mandiri Jalankan 1.174 Program TJSL Sepanjang 2025",republika,0
140 Tahun Perjalanan Mercedes-Benz: Dari Inovasi Karl Benz Sampai Era Elektrifikasi,republika,0
Rosan Sebut 6 Proyek Hilirisasi Siap Groundbreaking Bulan Ini,republika,0
Timnas Futsal Indonesia Siap Habis-habisan Lawan Jepang demi Tiket Final Piala Asia Futsal,republika,0
"Main dengan Pasangan Baru, Janice Tjen Melangkah ke Perempat Final Abu Dhabi Open 2026",republika,0
Tottenham Hotspur Perpanjang Masa Peminjaman Timo Werner,republika,0
Erik Ten Hag Sindir Pelatih Baru Liverpool yang Merupakan Rivalnya di Liga Belanda,republika,0
"Pilih Bertahan di Ipswich Town, Pelatih Klub Elkan Baggott Ini Tolak MU dan Chelsea",republika,0
Ini Pernyataan Tegas Virgil Van Dijk Terkait Lanjut atau tidak Kariernya di Liverpool,republika,0
"Sesama Belanda, Virgil Van Dijk Antusias Sambut Pelatih Arne Slot di Liverpool",republika,0
"Menang Telak di Bologna, Milan Terus Bayangi Inter di Puncak Klasemen Serie A",republika,0
Gol Telat Havertz Antar Arsenal ke Final Piala Liga Inggris,republika,0
Barcelona ke Semifinal Copa Del Rey Setelah Taklukkan Albacete 2-1,republika,0
Hector Souto Kini Pasang Target Loloskan Timnas Futsal Indonesia ke Final Piala Asia,republika,0
Buffon Sebut Juventus Sudah Perhitungkan Segala Risiko Jika Rekrut Thiago Motta,republika,0
Pemilik Baru Inter Milan Berjanji Jamin Stabilitas Keuangan,republika,0
Liverpool Terdepan Dapatkan Bintang Juventus Federico Chiesa,republika,0
Jay Idzes Ikut Bawa Venezia Lolos ke Final Playoff Promosi Serie A,republika,0
"Ini Jadwal dan Prediksi Starting XI Juventus vs Monza, Laga Terakhir Nyonya Tua",republika,0
Hector Souto tak Puas dengan Permainan Timnas Futsal Indonesia Meski Lolos ke Semifinal Piala Asia,republika,0
"Singkirkan Vietnam Lewat Laga Ketat, Indonesia Lolos ke Semifinal Piala Asia Futsal 2026",republika,0
Tim Beregu Putra Indonesia Sikat Myanmar 5-0 pada Laga Perdana BATC 2026,republika,0
Xavi Hernandez Jelaskan Kegaduhan di Barcelona dan Beri Saran untuk Hansi Flick,republika,0
Xavi: Tak Mudah Latih Barcelona yang Hadapi Masalah Finansial,republika,0
"Rekor Real Madrid 27 Tahun Lalu Terulang, tak Terkalahkan di Kandang pada Musim Ini",republika,0
Xavi Persembahkan Kemenangan 2-0 untuk Barcelona dalam Laga Perpisahannya yang Pahit,republika,0
Tanggapan Ancelotti atas Keputusan Pensiun Toni Kroos,republika,0
"Pekan Depan, Pemprov Jakarta Bakal Buka Rute Transjabodetabek Blok M-Bandara Soekarno Hatta",republika,0
"Jeremy Jacquet Merasa Terhormat Gabung Liverpool, Calon Pengganti Van Dijk?",republika,1
Barcelona Waspadai Kejutan Albacete di Copa Del Rey,republika,0
"Marcus Rashford tak Ingin Kembali ke Man United, Pilih Bertahan di Barcelona",republika,0
Final Liga Champions adalah Impian Bellingham Sejak Awal Bermain Sepak Bola,republika,0
"Jelang Final Liga Champions, Bellingham Dapat Pesan dari Jadon Sancho",republika,0
Rummenigge Ungkap Vincent Kompany Sebentar Lagi Gabung Bayern Munchen,republika,0
"Antusias Latihan Perdana, Shayne Pattinama Yakin Timnas Indonesia Kalahkan Irak",republika,0
Begini Perubahan Format Kompetisi Liga Champions Musim Depan,republika,1
CEO Inter Kecam Pelemparan Suar ke Arah Emil Audero,republika,0
"Janice Tjen Toreh Sejarah, Tembus Top 50 Ranking Tenis Dunia",republika,0
Daftar Transfer Musim Dingin Liga Inggris 2025/2026: Minim Pergerakan Besar,republika,0
Benzema Resmi Berseragam Al-Hilal Usai Tinggalkan Al-Ittihad,republika,0
Gasperini Nilai Roma tidak Beruntung Dikalahkan Udinese,republika,0
Crystal Palace Pecahkan Rekor Klub dengan Rekrut Jorgen Strand Larsen,republika,0
Arteta Pertimbangkan Rekrut Pemain Baru Akibat Cedera Merino,republika,0
"Wujudkan Visi Presiden, Kemenpora Gelar Seleksi Terbuka Deputi Pengembangan Industri Olahraga",republika,0
BPJS Ketenagakerjaan Perluas Perlindungan Jaminan Sosial bagi Pelaku Olahraga,republika,0
Menanti Kembalinya Tunggal Putri Ester Nurumi Tri Wardoyo di Kejuaraan Asia Beregu 2026,republika,0
Juara Baru Bermunculan di MilkLife Soccer Challenge Bandung & Yogyakarta Seri 2 2025 – 2026,republika,0
Kemenpora: Fasilitas 21 Cabang Olahraga Unggulan DBON Dibangun di Bogor,republika,0
"Indonesia Sabet 4 Gelar di Thailand Masters 2026, PBSI Soroti Regenerasi dan Kebangkitan Ganda",republika,0
"Borong Empat Gelar di Thailand Masters 2026, Ini Komentar Para Pemain Indonesia",republika,0
Gelandang Real Madrid Jude Bellingham Absen Sebulan Akibat Cedera Hamstring,republika,0
"Miliano Jonathans Kembali Bersinar, Cetak Gol Saat Excelsior Tahan Ajax di Eredivisie",republika,0
Inter Milan Perkokoh Posisi di Takhta Serie A Usai Bekuk Cremonese 2-0,republika,0
"Gol Kalajengking Solanke Gagalkan Kemenangan Man City atas Tottenham, Guardiola Masih Optimistis",republika,0
"MU Cetak Tiga Kemenangan Beruntun, Fulham Jadi Korban Berikutnya",republika,0
Dewa United Tahan Imbang Persebaya: Riekerink Puji Mental Pemain,republika,0
Pelatih Persebaya Kecewa Gagal Manfaatkan Keunggulan Pemain,republika,0
"Persija Pinjamkan Rio Fahmi dan Hansamu, Bambang Pamungkas: Keputusan tak Mudah",republika,0
Dua Gol Cepat Ekitike Bawa Liverpool Bangkit dan Tekuk Newcastle,republika,0
"Robohkan Dua Ratu Tenis, Rybakina Bangga Juara Grand Slam Australia Open 2026",republika,0
Lamine Yamal Jadi Bintang Kemenangan Barcelona Saat Kalahkan Elche 3-1,republika,0
Bogor Hornbills Torehkan Start Terbaik Sepanjang Keikutsertaan di IBL Usai Tundukkan RANS,republika,0
"Bayern Munchen Ditahan Imbang, Leverkusen Raih Kemenangan Penting",republika,0
"Arsenal Pesta Gol di Kandang Leeds, Kokoh di Puncak Klasemen Liga Inggris",republika,0
"Imbang Lawan Irak, Indonesia Juara Grup A, Tantang Vietnam di Perempat Final Piala Asia Futsal",republika,0
"Tempatkan Enam Wakil di Final Thailand Masters 2026, Indonesia Pastikan Dua Gelar Juara",republika,0
Erick: Sepak Bola Putri Indonesia Harus Berani Wujudkan Mimpi,republika,0
Shin Tae-yong Pastikan Duel Kontra Tanzania untuk Cek Kebugaran Pemain Timnas,republika,0
Claudia Scheunemann Menangis Setelah Dua Kali Bobol Gawang Singapura,republika,0
Pelatih Satoru Mochizuki Nikmati Permainan Timnas Putri Saat Kalahkan Singapura,republika,0
Erick Semringah Pembangunan Fasilitas TC PSSI di IKN Tunjukkan Progres Positif,republika,0
